#OTU ID	GB51	GB52	GB53	GB54	GB55	GB56
ASV46053	0	0	0	0	0	0
ASV46054	0	0	0	0	0	0
ASV46055	0	0	0	0	0	0
ASV46056	0	0	0	0	0	0
ASV46057	0	0	0	0	0	0
ASV46058	0	0	0	0	0	0
ASV46059	0	0	0	0	0	0
ASV46060	0	0	0	0	0	0
ASV46061	0	0	0	0	0	0
ASV46062	0	0	0	0	0	0
ASV46063	0	0	0	0	0	0
ASV46064	0	0	0	0	0	0
ASV46065	0	0	0	0	0	0
ASV46066	0	0	0	0	0	0
ASV46067	0	0	0	0	0	0
ASV46068	0	0	0	0	0	0
ASV46069	0	0	0	0	0	0
ASV46070	0	0	0	0	0	0
ASV46071	0	0	0	0	0	0
ASV46072	0	0	0	0	0	0
ASV46073	0	0	0	0	0	0
ASV46074	0	0	0	0	0	0
ASV46075	0	0	0	0	0	0
ASV46076	0	0	0	0	0	0
ASV46077	0	0	0	0	0	0
ASV46078	0	0	0	0	0	0
ASV46079	0	0	0	0	0	0
ASV46080	0	0	0	0	0	0
ASV46081	0	0	0	0	0	0
ASV46082	0	0	0	0	0	0
ASV46083	0	0	0	0	0	0
ASV46084	0	0	0	0	0	0
ASV46085	0	0	0	0	0	0
ASV46086	0	0	0	0	0	0
ASV46087	0	0	0	0	0	0
ASV46088	0	0	0	0	0	0
ASV46089	0	0	0	0	0	0
ASV46090	0	0	0	0	0	0
ASV46091	0	0	0	0	0	0
ASV46092	0	0	0	0	0	0
ASV46093	0	0	0	0	0	0
ASV46094	0	0	0	0	0	0
ASV46095	0	0	0	0	0	0
ASV46096	0	0	0	0	0	0
ASV46097	0	0	0	0	0	0
ASV46098	0	0	0	0	0	0
ASV46099	0	0	0	0	0	0
ASV46100	0	0	0	0	0	0
ASV46101	0	0	0	0	0	0
ASV46102	0	0	0	0	0	0
ASV46103	0	0	0	0	0	0
ASV46104	0	0	0	0	0	0
ASV46105	0	0	0	0	0	0
ASV46106	0	0	0	0	0	0
ASV46107	0	0	0	0	0	0
ASV46109	0	0	0	0	0	0
ASV46110	0	0	0	0	0	0
ASV46111	0	0	0	0	0	0
ASV46112	0	0	0	0	0	0
ASV46113	0	0	0	0	0	0
ASV46114	0	0	0	0	0	0
ASV46115	0	0	0	0	0	0
ASV46116	0	0	0	0	0	0
ASV46117	0	0	0	0	0	0
ASV46118	0	0	0	0	0	0
ASV46119	0	0	0	0	0	0
ASV46120	0	0	0	0	0	0
ASV46121	0	0	0	0	0	0
ASV46122	0	0	0	0	0	0
ASV46123	0	0	0	0	0	0
ASV46124	0	0	0	0	0	0
ASV46126	0	0	0	0	0	0
ASV46128	0	0	0	0	0	0
ASV46129	0	0	0	0	0	0
ASV46130	0	0	0	0	0	0
ASV46131	0	0	0	0	0	0
ASV46132	0	0	0	0	0	0
ASV46133	0	0	0	0	0	0
ASV46134	0	0	0	0	0	0
ASV46135	0	0	0	0	0	0
ASV46136	0	0	0	0	0	0
ASV46137	0	0	0	0	0	0
ASV46138	0	0	0	0	0	0
ASV46139	0	0	0	0	0	0
ASV46140	0	0	0	0	0	0
ASV46141	0	0	0	0	0	0
ASV46143	0	0	0	0	0	0
ASV46144	0	0	0	0	0	0
ASV46145	0	0	0	0	0	0
ASV46146	0	0	0	0	0	0
ASV46147	0	0	0	0	0	0
ASV46148	0	0	0	0	0	0
ASV46149	0	0	0	0	0	0
ASV46150	0	0	0	0	0	0
ASV46151	0	0	0	0	0	0
ASV46152	0	0	0	0	0	0
ASV46153	0	0	0	0	0	0
ASV46154	0	0	0	0	0	0
ASV46155	0	0	0	0	0	0
ASV46156	0	0	0	0	0	0
ASV46157	0	0	0	0	0	0
ASV46158	0	0	0	0	0	0
ASV46159	0	0	0	0	0	0
ASV46161	0	0	0	0	0	0
ASV46162	0	0	0	0	0	0
ASV46164	0	0	0	0	0	0
ASV46165	0	0	0	0	0	0
ASV46166	0	0	0	0	0	0
ASV46167	0	0	0	0	0	0
ASV46168	0	0	0	0	0	0
ASV46169	0	0	0	0	0	0
ASV46170	0	0	0	0	0	0
ASV46171	0	0	0	0	0	0
ASV46172	0	0	0	0	0	0
ASV46173	0	0	0	0	0	0
ASV46174	0	0	0	0	0	0
ASV46175	0	0	0	0	0	0
ASV46176	0	0	0	0	0	0
ASV46177	0	0	0	0	0	0
ASV46178	0	0	0	0	0	0
ASV46179	0	0	0	0	0	0
ASV46180	0	0	0	0	0	0
ASV46181	0	0	0	0	0	0
ASV46182	0	0	0	0	0	0
ASV46183	0	0	0	0	0	0
ASV46184	0	0	0	0	0	0
ASV46185	0	0	0	0	0	0
ASV46186	0	0	0	0	0	0
ASV46187	0	0	0	0	0	0
ASV46188	0	0	0	0	0	0
ASV46189	0	0	0	0	0	0
ASV46190	0	0	0	0	0	0
ASV46191	0	0	0	0	0	0
ASV46192	0	0	0	0	0	0
ASV46193	0	0	0	0	0	0
ASV46194	0	0	0	0	0	0
ASV46195	0	0	0	0	0	0
ASV46196	0	0	0	0	0	0
ASV46197	0	0	0	0	0	0
ASV46198	0	0	0	0	0	0
ASV46199	0	0	0	0	0	0
ASV46200	0	0	0	0	0	0
ASV46201	0	0	0	0	0	0
ASV46202	0	0	0	0	0	0
ASV46203	0	0	0	0	0	0
ASV46204	0	0	0	0	0	0
ASV46205	0	0	0	0	0	0
ASV46206	0	0	0	0	0	0
ASV46207	0	0	0	0	0	0
ASV46208	0	0	0	0	0	0
ASV46209	0	0	0	0	0	0
ASV46210	0	0	0	0	0	0
ASV46211	0	0	0	0	0	0
ASV46212	0	0	0	0	0	0
ASV46213	0	0	0	0	0	0
ASV46214	0	0	0	0	0	0
ASV46215	0	0	0	0	0	0
ASV46216	0	0	0	0	0	0
ASV46217	0	0	0	0	0	0
ASV46218	0	0	0	0	0	0
ASV46219	0	0	0	0	0	0
ASV46220	0	0	0	0	0	0
ASV46221	0	0	0	0	0	0
ASV46222	0	0	0	0	0	0
ASV46223	0	0	0	0	0	0
ASV46224	0	0	0	0	0	0
ASV46225	0	0	0	0	0	0
ASV46226	0	0	0	0	0	0
ASV46227	0	0	0	0	0	0
ASV46228	0	0	0	0	0	0
ASV46229	0	0	0	0	0	0
ASV46230	0	0	0	0	0	0
ASV46231	0	0	0	0	0	0
ASV46232	0	0	0	0	0	0
ASV46233	0	0	0	0	0	0
ASV46234	0	0	0	0	0	0
ASV46235	0	0	0	0	0	0
ASV46236	0	0	0	0	0	0
ASV46237	0	0	0	0	0	0
ASV46238	0	0	0	0	0	0
ASV46239	0	0	0	0	0	0
ASV46240	0	0	0	0	0	0
ASV46241	0	0	0	0	0	0
ASV46242	0	0	0	0	0	0
ASV46243	0	0	0	0	0	0
ASV46244	0	0	0	0	0	0
ASV46245	0	0	0	0	0	0
ASV46246	0	0	0	0	0	0
ASV46247	0	0	0	0	0	0
ASV46248	0	0	0	0	0	0
ASV46249	0	0	0	0	0	0
ASV46250	0	0	0	0	0	0
ASV46251	0	0	0	0	0	0
ASV46252	0	0	0	0	0	0
ASV46253	0	0	0	0	0	0
ASV46254	0	0	0	0	0	0
ASV46255	0	0	0	0	0	0
ASV46256	0	0	0	0	0	0
ASV46257	0	0	0	0	0	0
ASV46258	0	0	0	0	0	0
ASV46259	0	0	0	0	0	0
ASV46260	0	0	0	0	0	0
ASV46261	0	0	0	0	0	0
ASV46262	0	0	0	0	0	0
ASV46263	0	0	0	0	0	0
ASV46264	0	0	0	0	0	0
ASV46265	0	0	0	0	0	0
ASV46266	0	0	0	0	0	0
ASV46267	0	0	0	0	0	0
ASV46268	0	0	0	0	0	0
ASV46269	0	0	0	0	0	0
ASV46270	0	0	0	0	0	0
ASV46271	0	0	0	0	0	0
ASV46272	0	0	0	0	0	0
ASV46273	0	0	0	0	0	0
ASV46274	0	0	0	0	0	0
ASV46275	0	0	0	0	0	0
ASV46276	0	0	0	0	0	0
ASV46277	0	0	0	0	0	0
ASV46278	0	0	0	0	0	0
ASV46279	0	0	0	0	0	0
ASV46280	0	0	0	0	0	0
ASV46281	0	0	0	0	0	0
ASV46282	0	0	0	0	0	0
ASV46283	0	0	0	0	0	0
ASV46284	0	0	0	0	0	0
ASV46285	0	0	0	0	0	0
ASV46286	0	0	0	0	0	0
ASV46287	0	0	0	0	0	0
ASV46288	0	0	0	0	0	0
ASV46289	0	0	0	0	0	0
ASV46290	0	0	0	0	0	0
ASV46291	0	0	0	0	0	0
ASV46292	0	0	0	0	0	0
ASV46293	0	0	0	0	0	0
ASV46294	0	0	0	0	0	0
ASV46295	0	0	0	0	0	0
ASV46296	0	0	0	0	0	0
ASV46298	0	0	0	0	0	0
ASV46299	0	0	0	0	0	0
ASV46300	0	0	0	0	0	0
ASV46301	0	0	0	0	0	0
ASV46302	0	0	0	0	0	0
ASV46303	0	0	0	0	0	0
ASV46304	0	0	0	0	0	0
ASV46305	0	0	0	0	0	0
ASV46306	0	0	0	0	0	0
ASV46307	0	0	0	0	0	0
ASV46308	0	0	0	0	0	0
ASV46309	0	0	0	0	0	0
ASV46310	0	0	0	0	0	0
ASV46311	0	0	0	0	0	0
ASV46312	0	0	0	0	0	0
ASV46313	0	0	0	0	0	0
ASV46314	0	0	0	0	0	0
ASV46315	0	0	0	0	0	0
ASV46316	0	0	0	0	0	0
ASV46317	0	0	0	0	0	0
ASV46318	0	0	0	0	0	0
ASV46319	0	0	0	0	0	0
ASV46320	0	0	0	0	0	0
ASV46321	0	0	0	0	0	0
ASV46322	0	0	0	0	0	0
ASV46323	0	0	0	0	0	0
ASV46324	0	0	0	0	0	0
ASV46325	0	0	0	0	0	0
ASV46326	0	0	0	0	0	0
ASV46327	0	0	0	0	0	0
ASV46328	0	0	0	0	0	0
ASV46329	0	0	0	0	0	0
ASV46330	0	0	0	0	0	0
ASV46331	0	0	0	0	0	0
ASV46332	0	0	0	0	0	0
ASV46333	0	0	0	0	0	0
ASV46334	0	0	0	0	0	0
ASV46335	0	0	0	0	0	0
ASV46336	0	0	0	0	0	0
ASV46337	0	0	0	0	0	0
ASV46338	0	0	0	0	0	0
ASV46339	0	0	0	0	0	0
ASV46340	0	0	0	0	0	0
ASV46341	0	0	0	0	0	0
ASV46342	0	0	0	0	0	0
ASV46343	0	0	0	0	0	0
ASV46344	0	0	0	0	0	0
ASV46345	0	0	0	0	0	0
ASV46346	0	0	0	0	0	0
ASV46347	0	0	0	0	0	0
ASV46348	0	0	0	0	0	0
ASV46349	0	0	0	0	0	0
ASV46350	0	0	0	0	0	0
ASV46351	0	0	0	0	0	0
ASV46352	0	0	0	0	0	0
ASV46353	0	0	0	0	0	0
ASV46354	0	0	0	0	0	0
ASV46355	0	0	0	0	0	0
ASV46356	0	0	0	0	0	0
ASV46357	0	0	0	0	0	0
ASV46358	0	0	0	0	0	0
ASV46359	0	0	0	0	0	0
ASV46360	0	0	0	0	0	0
ASV46361	0	0	0	0	0	0
ASV46362	0	0	0	0	0	0
ASV46363	0	0	0	0	0	0
ASV46364	0	0	0	0	0	0
ASV46365	0	0	0	0	0	0
ASV46366	0	0	0	0	0	0
ASV46367	0	0	0	0	0	0
ASV46368	0	0	0	0	0	0
ASV46369	0	0	0	0	0	0
ASV46370	0	0	0	0	0	0
ASV46371	0	0	0	0	0	0
ASV46372	0	0	0	0	0	0
ASV46373	0	0	0	0	0	0
ASV46374	0	0	0	0	0	0
ASV46375	0	0	0	0	0	0
ASV46376	0	0	0	0	0	0
ASV46377	0	0	0	0	0	0
ASV46378	0	0	0	0	0	0
ASV46379	0	0	0	0	0	0
ASV46380	0	0	0	0	0	0
ASV46381	0	0	0	0	0	0
ASV46382	0	0	0	0	0	0
ASV46383	0	0	0	0	0	0
ASV46384	0	0	0	0	0	0
ASV46385	0	0	0	0	0	0
ASV46386	0	0	0	0	0	0
ASV46387	0	0	0	0	0	0
ASV46388	0	0	0	0	0	0
ASV46389	0	0	0	0	0	0
ASV46390	0	0	0	0	0	0
ASV46391	0	0	0	0	0	0
ASV46392	0	0	0	0	0	0
ASV46393	0	0	0	0	0	0
ASV46394	0	0	0	0	0	0
ASV46395	0	0	0	0	0	0
ASV46396	0	0	0	0	0	0
ASV46397	0	0	0	0	0	0
ASV46398	0	0	0	0	0	0
ASV46399	0	0	0	0	0	0
ASV46400	0	0	0	0	0	0
ASV46401	0	0	0	0	0	0
ASV46402	0	0	0	0	0	0
ASV46404	0	0	0	0	0	0
ASV46405	0	0	0	0	0	0
ASV46406	0	0	0	0	0	0
ASV46407	0	0	0	0	0	0
ASV46408	0	0	0	0	0	0
ASV46409	0	0	0	0	0	0
ASV46410	0	0	0	0	0	0
ASV46411	0	0	0	0	0	0
ASV46413	0	0	0	0	0	0
ASV46415	0	0	0	0	0	0
ASV46416	0	0	0	0	0	0
ASV46417	0	0	0	0	0	0
ASV46418	0	0	0	0	0	0
ASV46419	0	0	0	0	0	0
ASV46420	0	0	0	0	0	0
ASV46421	0	0	0	0	0	0
ASV46422	0	0	0	0	0	0
ASV46424	0	0	0	0	0	0
ASV46425	0	0	0	0	0	0
ASV46426	0	0	0	0	0	0
ASV46427	0	0	0	0	0	0
ASV46428	0	0	0	0	0	0
ASV46430	0	0	0	0	0	0
ASV46431	0	0	0	0	0	0
ASV46432	0	0	0	0	0	0
ASV46433	0	0	0	0	0	0
ASV46434	0	0	0	0	0	0
ASV46435	0	0	0	0	0	0
ASV46436	0	0	0	0	0	0
ASV46437	0	0	0	0	0	0
ASV46438	0	0	0	0	0	0
ASV46439	0	0	0	0	0	0
ASV46440	0	0	0	0	0	0
ASV46441	0	0	0	0	0	0
ASV46442	0	0	0	0	0	0
ASV46443	0	0	0	0	0	0
ASV46444	0	0	0	0	0	0
ASV46445	0	0	0	0	0	0
ASV46446	0	0	0	0	0	0
ASV46447	0	0	0	0	0	0
ASV46448	0	0	0	0	0	0
ASV46449	0	0	0	0	0	0
ASV46450	0	0	0	0	0	0
ASV46451	0	0	0	0	0	0
ASV46452	0	0	0	0	0	0
ASV46453	0	0	0	0	0	0
ASV46454	0	0	0	0	0	0
ASV46455	0	0	0	0	0	0
ASV46456	0	0	0	0	0	0
ASV46457	0	0	0	0	0	0
ASV46458	0	0	0	0	0	0
ASV46459	0	0	0	0	0	0
ASV46460	0	0	0	0	0	0
ASV46461	0	0	0	0	0	0
ASV46462	0	0	0	0	0	0
ASV46463	0	0	0	0	0	0
ASV46464	0	0	0	0	0	0
ASV46465	0	0	0	0	0	0
ASV46466	0	0	0	0	0	0
ASV46467	0	0	0	0	0	0
ASV46468	0	0	0	0	0	0
ASV46469	0	0	0	0	0	0
ASV46470	0	0	0	0	0	0
ASV46471	0	0	0	0	0	0
ASV46472	0	0	0	0	0	0
ASV46473	0	0	0	0	0	0
ASV46474	0	0	0	0	0	0
ASV46475	0	0	0	0	0	0
ASV46476	0	0	0	0	0	0
ASV46477	0	0	0	0	0	0
ASV46478	0	0	0	0	0	0
ASV46479	0	0	0	0	0	0
ASV46480	0	0	0	0	0	0
ASV46481	0	0	0	0	0	0
ASV46482	0	0	0	0	0	0
ASV46483	0	0	0	0	0	0
ASV46484	0	0	0	0	0	0
ASV46485	0	0	0	0	0	0
ASV46486	0	0	0	0	0	0
ASV46487	0	0	0	0	0	0
ASV46488	0	0	0	0	0	0
ASV46489	0	0	0	0	0	0
ASV46490	0	0	0	0	0	0
ASV46491	0	0	0	0	0	0
ASV46492	0	0	0	0	0	0
ASV46493	0	0	0	0	0	0
ASV46494	0	0	0	0	0	0
ASV46495	0	0	0	0	0	0
ASV46496	0	0	0	0	0	0
ASV46497	0	0	0	0	0	0
ASV46498	0	0	0	0	0	0
ASV46499	0	0	0	0	0	0
ASV46500	0	0	0	0	0	0
ASV46501	0	0	0	0	0	0
ASV46502	0	0	0	0	0	0
ASV46503	0	0	0	0	0	0
ASV46504	0	0	0	0	0	0
ASV46505	0	0	0	0	0	0
ASV46506	0	0	0	0	0	0
ASV46507	0	0	0	0	0	0
ASV46508	0	0	0	0	0	0
ASV46509	0	0	0	0	0	0
ASV46510	0	0	0	0	0	0
ASV46511	0	0	0	0	0	0
ASV46512	0	0	0	0	0	0
ASV46513	0	0	0	0	0	0
ASV46514	0	0	0	0	0	0
ASV46515	0	0	0	0	0	0
ASV46516	0	0	0	0	0	0
ASV46517	0	0	0	0	0	0
ASV46518	0	0	0	0	0	0
ASV46519	0	0	0	0	0	0
ASV46520	0	0	0	0	0	0
ASV46521	0	0	0	0	0	0
ASV46522	0	0	0	0	0	0
ASV46523	0	0	0	0	0	0
ASV46524	0	0	0	0	0	0
ASV46525	0	0	0	0	0	0
ASV46526	0	0	0	0	0	0
ASV46527	0	0	0	0	0	0
ASV46528	0	0	0	0	0	0
ASV46529	0	0	0	0	0	0
ASV46530	0	0	0	0	0	0
ASV46531	0	0	0	0	0	0
ASV46532	0	0	0	0	0	0
ASV46533	0	0	0	0	0	0
ASV46534	0	0	0	0	0	0
ASV46535	0	0	0	0	0	0
ASV46536	0	0	0	0	0	0
ASV46537	0	0	0	0	0	0
ASV46538	0	0	0	0	0	0
ASV46539	0	0	0	0	0	0
ASV46540	0	0	0	0	0	0
ASV46541	0	0	0	0	0	0
ASV46542	0	0	0	0	0	0
ASV46543	0	0	0	0	0	0
ASV46544	0	0	0	0	0	0
ASV46545	0	0	0	0	0	0
ASV46546	0	0	0	0	0	0
ASV46547	0	0	0	0	0	0
ASV46548	0	0	0	0	0	0
ASV46549	0	0	0	0	0	0
ASV46550	0	0	0	0	0	0
ASV46551	0	0	0	0	0	0
ASV46552	0	0	0	0	0	0
ASV46553	0	0	0	0	0	0
ASV46554	0	0	0	0	0	0
ASV46555	0	0	0	0	0	0
ASV46556	0	0	0	0	0	0
ASV46557	0	0	0	0	0	0
ASV46558	0	0	0	0	0	0
ASV46559	0	0	0	0	0	0
ASV46560	0	0	0	0	0	0
ASV46561	0	0	0	0	0	0
ASV46562	0	0	0	0	0	0
ASV46563	0	0	0	0	0	0
ASV46564	0	0	0	0	0	0
ASV46565	0	0	0	0	0	0
ASV46566	0	0	0	0	0	0
ASV46567	0	0	0	0	0	0
ASV46568	0	0	0	0	0	0
ASV46569	0	0	0	0	0	0
ASV46570	0	0	0	0	0	0
ASV46571	0	0	0	0	0	0
ASV46572	0	0	0	0	0	0
ASV46573	0	0	0	0	0	0
ASV46574	0	0	0	0	0	0
ASV46575	0	0	0	0	0	0
ASV46576	0	0	0	0	0	0
ASV46577	0	0	0	0	0	0
ASV46578	0	0	0	0	0	0
ASV46579	0	0	0	0	0	0
ASV46580	0	0	0	0	0	0
ASV46582	0	0	0	0	0	0
ASV46583	0	0	0	0	0	0
ASV46584	0	0	0	0	0	0
ASV46585	0	0	0	0	0	0
ASV46587	0	0	0	0	0	0
ASV46588	0	0	0	0	0	0
ASV46589	0	0	0	0	0	0
ASV46590	0	0	0	0	0	0
ASV46591	0	0	0	0	0	0
ASV46592	0	0	0	0	0	0
ASV46593	0	0	0	0	0	0
ASV46594	0	0	0	0	0	0
ASV46595	0	0	0	0	0	0
ASV46596	0	0	0	0	0	0
ASV46597	0	0	0	0	0	0
ASV46598	0	0	0	0	0	0
ASV46599	0	0	0	0	0	0
ASV46600	0	0	0	0	0	0
ASV46601	0	0	0	0	0	0
ASV46602	0	0	0	0	0	0
ASV46603	0	0	0	0	0	0
ASV46604	0	0	0	0	0	0
ASV46605	0	0	0	0	0	0
ASV46606	0	0	0	0	0	0
ASV46607	0	0	0	0	0	0
ASV46608	0	0	0	0	0	0
ASV46609	0	0	0	0	0	0
ASV46610	0	0	0	0	0	0
ASV46611	0	0	0	0	0	0
ASV46612	0	0	0	0	0	0
ASV46613	0	0	0	0	0	0
ASV46614	0	0	0	0	0	0
ASV46615	0	0	0	0	0	0
ASV46616	0	0	0	0	0	0
ASV46617	0	0	0	0	0	0
ASV46618	0	0	0	0	0	0
ASV46619	0	0	0	0	0	0
ASV46620	0	0	0	0	0	0
ASV46621	0	0	0	0	0	0
ASV46622	0	0	0	0	0	0
ASV46623	0	0	0	0	0	0
ASV46624	0	0	0	0	0	0
ASV46625	0	0	0	0	0	0
ASV46626	0	0	0	0	0	0
ASV46627	0	0	0	0	0	0
ASV46628	0	0	0	0	0	0
ASV46629	0	0	0	0	0	0
ASV46630	0	0	0	0	0	0
ASV46631	0	0	0	0	0	0
ASV46632	0	0	0	0	0	0
ASV46633	0	0	0	0	0	0
ASV46634	0	0	0	0	0	0
ASV46635	0	0	0	0	0	0
ASV46636	0	0	0	0	0	0
ASV46637	0	0	0	0	0	0
ASV46638	0	0	0	0	0	0
ASV46639	0	0	0	0	0	0
ASV46640	0	0	0	0	0	0
ASV46641	0	0	0	0	0	0
ASV46642	0	0	0	0	0	0
ASV46643	0	0	0	0	0	0
ASV46644	0	0	0	0	0	0
ASV46645	0	0	0	0	0	0
ASV46646	0	0	0	0	0	0
ASV46647	0	0	0	0	0	0
ASV46648	0	0	0	0	0	0
ASV46649	0	0	0	0	0	0
ASV46650	0	0	0	0	0	0
ASV46651	0	0	0	0	0	0
ASV46652	0	0	0	0	0	0
ASV46653	0	0	0	0	0	0
ASV46654	0	0	0	0	0	0
ASV46656	0	0	0	0	0	0
ASV46657	0	0	0	0	0	0
ASV46658	0	0	0	0	0	0
ASV46659	0	0	0	0	0	0
ASV46660	0	0	0	0	0	0
ASV46661	0	0	0	0	0	0
ASV46662	0	0	0	0	0	0
ASV46663	0	0	0	0	0	0
ASV46664	0	0	0	0	0	0
ASV46665	0	0	0	0	0	0
ASV46666	0	0	0	0	0	0
ASV46667	0	0	0	0	0	0
ASV46668	0	0	0	0	0	0
ASV46669	0	0	0	0	0	0
ASV46670	0	0	0	0	0	0
ASV46671	0	0	0	0	0	0
ASV46672	0	0	0	0	0	0
ASV46673	0	0	0	0	0	0
ASV46674	0	0	0	0	0	0
ASV46675	0	0	0	0	0	0
ASV46676	0	0	0	0	0	0
ASV46677	0	0	0	0	0	0
ASV46678	0	0	0	0	0	0
ASV46679	0	0	0	0	0	0
ASV46680	0	0	0	0	0	0
ASV46682	0	0	0	0	0	0
ASV46683	0	0	0	0	0	0
ASV46684	0	0	0	0	0	0
ASV46685	0	0	0	0	0	0
ASV46686	0	0	0	0	0	0
ASV46687	0	0	0	0	0	0
ASV46688	0	0	0	0	0	0
ASV46689	0	0	0	0	0	0
ASV46690	0	0	0	0	0	0
ASV46691	0	0	0	0	0	0
ASV46692	0	0	0	0	0	0
ASV46693	0	0	0	0	0	0
ASV46694	0	0	0	0	0	0
ASV46695	0	0	0	0	0	0
ASV46696	0	0	0	0	0	0
ASV46697	0	0	0	0	0	0
ASV46699	0	0	0	0	0	0
ASV46700	0	0	0	0	0	0
ASV46701	0	0	0	0	0	0
ASV46702	0	0	0	0	0	0
ASV46703	0	0	0	0	0	0
ASV46704	0	0	0	0	0	0
ASV46705	0	0	0	0	0	0
ASV46706	0	0	0	0	0	0
ASV46707	0	0	0	0	0	0
ASV46708	0	0	0	0	0	0
ASV46709	0	0	0	0	0	0
ASV46710	0	0	0	0	0	0
ASV46711	0	0	0	0	0	0
ASV46712	0	0	0	0	0	0
ASV46713	0	0	0	0	0	0
ASV46714	0	0	0	0	0	0
ASV46715	0	0	0	0	0	0
ASV46716	0	0	0	0	0	0
ASV46717	0	0	0	0	0	0
ASV46718	0	0	0	0	0	0
ASV46719	0	0	0	0	0	0
ASV46720	0	0	0	0	0	0
ASV46721	0	0	0	0	0	0
ASV46722	0	0	0	0	0	0
ASV46723	0	0	0	0	0	0
ASV46724	0	0	0	0	0	0
ASV46725	0	0	0	0	0	0
ASV46726	0	0	0	0	0	0
ASV46727	0	0	0	0	0	0
ASV46728	0	0	0	0	0	0
ASV46729	0	0	0	0	0	0
ASV46730	0	0	0	0	0	0
ASV46731	0	0	0	0	0	0
ASV46732	0	0	0	0	0	0
ASV46733	0	0	0	0	0	0
ASV46734	0	0	0	0	0	0
ASV46735	0	0	0	0	0	0
ASV46736	0	0	0	0	0	0
ASV46737	0	0	0	0	0	0
ASV46738	0	0	0	0	0	0
ASV46739	0	0	0	0	0	0
ASV46740	0	0	0	0	0	0
ASV46741	0	0	0	0	0	0
ASV46742	0	0	0	0	0	0
ASV46743	0	0	0	0	0	0
ASV46744	0	0	0	0	0	0
ASV46745	0	0	0	0	0	0
ASV46746	0	0	0	0	0	0
ASV46747	0	0	0	0	0	0
ASV46748	0	0	0	0	0	0
ASV46749	0	0	0	0	0	0
ASV46750	0	0	0	0	0	0
ASV46751	0	0	0	0	0	0
ASV46752	0	0	0	0	0	0
ASV46753	0	0	0	0	0	0
ASV46754	0	0	0	0	0	0
ASV46755	0	0	0	0	0	0
ASV46756	0	0	0	0	0	0
ASV46757	0	0	0	0	0	0
ASV46758	0	0	0	0	0	0
ASV46759	0	0	0	0	0	0
ASV46760	0	0	0	0	0	0
ASV46761	0	0	0	0	0	0
ASV46762	0	0	0	0	0	0
ASV46763	0	0	0	0	0	0
ASV46764	0	0	0	0	0	0
ASV46765	0	0	0	0	0	0
ASV46766	0	0	0	0	0	0
ASV46767	0	0	0	0	0	0
ASV46768	0	0	0	0	0	0
ASV46769	0	0	0	0	0	0
ASV46770	0	0	0	0	0	0
ASV46771	0	0	0	0	0	0
ASV46772	0	0	0	0	0	0
ASV46773	0	0	0	0	0	0
ASV46775	0	0	0	0	0	0
ASV46776	0	0	0	0	0	0
ASV46777	0	0	0	0	0	0
ASV46778	0	0	0	0	0	0
ASV46779	0	0	0	0	0	0
ASV46780	0	0	0	0	0	0
ASV46781	0	0	0	0	0	0
ASV46782	0	0	0	0	0	0
ASV46783	0	0	0	0	0	0
ASV46784	0	0	0	0	0	0
ASV46785	0	0	0	0	0	0
ASV46786	0	0	0	0	0	0
ASV46787	0	0	0	0	0	0
ASV46788	0	0	0	0	0	0
ASV46789	0	0	0	0	0	0
ASV46790	0	0	0	0	0	0
ASV46791	0	0	0	0	0	0
ASV46792	0	0	0	0	0	0
ASV46793	0	0	0	0	0	0
ASV46794	0	0	0	0	0	0
ASV46795	0	0	0	0	0	0
ASV46796	0	0	0	0	0	0
ASV46797	0	0	0	0	0	0
ASV46798	0	0	0	0	0	0
ASV46799	0	0	0	0	0	0
ASV46800	0	0	0	0	0	0
ASV46801	0	0	0	0	0	0
ASV46802	0	0	0	0	0	0
ASV46803	0	0	0	0	0	0
ASV46804	0	0	0	0	0	0
ASV46805	0	0	0	0	0	0
ASV46807	0	0	0	0	0	0
ASV46808	0	0	0	0	0	0
ASV46809	0	0	0	0	0	0
ASV46810	0	0	0	0	0	0
ASV46811	0	0	0	0	0	0
ASV46812	0	0	0	0	0	0
ASV46813	0	0	0	0	0	0
ASV46814	0	0	0	0	0	0
ASV46815	0	0	0	0	0	0
ASV46816	0	0	0	0	0	0
ASV46817	0	0	0	0	0	0
ASV46818	0	0	0	0	0	0
ASV46819	0	0	0	0	0	0
ASV46820	0	0	0	0	0	0
ASV46821	0	0	0	0	0	0
ASV46822	0	0	0	0	0	0
ASV46823	0	0	0	0	0	0
ASV46824	0	0	0	0	0	0
ASV46825	0	0	0	0	0	0
ASV46826	0	0	0	0	0	0
ASV46827	0	0	0	0	0	0
ASV46828	0	0	0	0	0	0
ASV46829	0	0	0	0	0	0
ASV46830	0	0	0	0	0	0
ASV46831	0	0	0	0	0	0
ASV46832	0	0	0	0	0	0
ASV46833	0	0	0	0	0	0
ASV46834	0	0	0	0	0	0
ASV46835	0	0	0	0	0	0
ASV46836	0	0	0	0	0	0
ASV46837	0	0	0	0	0	0
ASV46838	0	0	0	0	0	0
ASV46839	0	0	0	0	0	0
ASV46840	0	0	0	0	0	0
ASV46841	0	0	0	0	0	0
ASV46842	0	0	0	0	0	0
ASV46843	0	0	0	0	0	0
ASV46844	0	0	0	0	0	0
ASV46845	0	0	0	0	0	0
ASV46846	0	0	0	0	0	0
ASV46847	0	0	0	0	0	0
